Schlag; Schwenk; Winkel
287,3687438964844;-744,3724975585938;90,28779935534583
262,6741638183594;-749,037109375;90,37775294671489
208,04837036132812;-755,660888671875;90,47279502901561
240,90896606445312;-740,1038818359375;90,5411993735533
185,3878936767578;-731,0953979492188;90,55942914844806
154,11325073242188;-736,0979614257812;90,52266907033506
192,9697265625;-711,7803955078125;90,44785117816673
211,5082244873047;-688,1597290039062;90,36721396482557
136,72994995117188;-692,677978515625;90,31533867807931
165,83425903320312;-668,828369140625;90,31552309318691
159,3407440185547;-653,7648315429688;90,37129841794923
172,53433227539062;-623,9979858398438;90,46585555681888
229,90841674804688;-607,5021362304688;90,5684176773958
193,37750244140625;-627,4468383789062;90,64459477720895
220,68356323242188;-608,3910522460938;90,66702511844328
235,41603088378906;-599,7423706054688;90,6234007002144
286,3871765136719;-596,1265258789062;90,52014873053132
309,08245849609375;-584,4552001953125;90,38112706016487
306,31439208984375;-574,6668090820312;90,24148384258397
322,5766906738281;-579,6257934570312;90,13805428798247
348,2029113769531;-576,6860961914062;90,09855530401228
405,527099609375;-558,250244140625;90,13334828764432
368,78314208984375;-554,4219970703125;90,2326387476088
459,0170593261719;-549,719482421875;90,37005532352029
474,3507995605469;-546,01513671875;90,51078454117923
493,7308654785156;-521,2374267578125;90,62077107738395
547,2903442382812;-519,849853515625;90,67401240196419
549,4015502929688;-502,2085876464844;90,65656126863482
612,4973754882812;-485,6255187988281;90,56792590377556
616,8390502929688;-486,72100830078125;90,42087193094518
572,3458862304688;-474,3291015625;90,23995388020988
588,2731323242188;-477,74749755859375;90,05840745207095
568,262451171875;-464,80120849609375;89,91265804537204
603,8300170898438;-435,83197021484375;89,83402890764685
552,8426513671875;-428,7003479003906;89,8390764174435
586,1678466796875;-415,2866516113281;89,92222714039923
564,303466796875;-396,1295166015625;90,05529288580942
550,8140258789062;-357,7621154785156;90,19571474495571
507,8058776855469;-338,3719177246094;90,30033958266196
507,3127746582031;-318,5450134277344;90,33866377409491
513,4539184570312;-296,6782531738281;90,30054448833707
436,9999694824219;-289,2922058105469;90,19716957524892
418,9666748046875;-259,3520812988281;90,05637205569828
532,93359375;-228,66458129882812;89,91414019642194
410,6762390136719;-186,4671173095703;89,80407169794718
416,8291931152344;-182,2437744140625;89,74719671272848
336,32025146484375;-134,0297088623047;89,74518180692333
314,97088623046875;-85,62361145019531;89,78000894150122
291,66851806640625;-54,7020263671875;89,82161162373578
171,61170959472656;-9,27840518951416;89,8410093609786
133,3057861328125;20,634733200073242;89,82249954832787
76,45536804199219;66,95221710205078;89,76855471426312
32,881221771240234;133,43653869628906;89,69532142598224
-18,844619750976562;181,72848510742188;89,62283945851006
-106,47309112548828;207,2935791015625;89,56600545442639
-167,861328125;264,5789489746094;89,53067288584991
-197,98129272460938;301,4468078613281;89,51467658281373
-243,68136596679688;304,6891174316406;89,51102243160778
-233,2835235595703;333,3199768066406;89,51108390331031
-239,73956298828125;357,7569885253906;89,50699261999748
-325,01507568359375;407,8905334472656;89,49359861903508
-351,2280578613281;428,265380859375;89,46978174939925
-398,1231384277344;463,6265563964844;89,43847216224391
-377,97442626953125;463,6205139160156;89,40481982020326
-364,6772766113281;468,7294921875;89,37320287453527
-416,0693359375;492,3728942871094;89,34462536304794
-457,1449279785156;505,50592041015625;89,3163210591274
-447,989501953125;510,8116760253906;89,28418501908249
-437,6295166015625;523,2991943359375;89,24680339375502
-462,3674011230469;541,5865478515625;89,20853384383543
-452,6802673339844;545,4445190429688;89,1790205964318
-436,0419616699219;554,458740234375;89,16866602965007
-400,8949890136719;574,2505493164062;89,1824152004493
-379,77728271484375;562,7432861328125;89,2155347877347
-456,5658264160156;586,703369140625;89,25403656408605
-460,9716796875;612,415283203125;89,27983418858119
-448,8243713378906;610,6234741210938;89,27827007526126
-445,3649597167969;606,0534057617188;89,24457675208559
-419,49249267578125;623,1749877929688;89,18613082335779
-452,11578369140625;643,140625;89,11963893178772
-370,388916015625;629,6683959960938;89,06451930518571
-443,8186340332031;653,8599853515625;89,03573688802328
-397,7818603515625;631,2416381835938;89,0393295675267
-403,6285400390625;646,6871337890625;89,07229206046118
-349,2580261230469;627,3004150390625;89,12592270582412
-323,8455810546875;616,8223266601562;89,19022210667063
-342,531005859375;621,0087890625;89,25655690388979
-318,9569091796875;635,1639404296875;89,3174617007188
-281,3421936035156;638,2403564453125;89,3646992890186
-289,7218933105469;641,5947265625;89,38857763035696
-399,3363037109375;692,4052734375;89,3806887618656
-385,62249755859375;682,9393310546875;89,33934562681951
-384,1439514160156;692,475341796875;89,2744110183802
-329,0774230957031;682,5198974609375;89,2075844475408
-285,2896423339844;689,5768432617188;89,16639157665645
-313,51153564453125;687,7462158203125;89,17400040739184
-306,89923095703125;682,3076782226562;89,2393584875597
-397,4717712402344;714,3128662109375;89,35216589189163
-387,62274169921875;723,483642578125;89,48489012784331
-373,1070251464844;711,2149658203125;89,60126289092199
-363,2389831542969;695,5203857421875;89,6687246693542
-316,0006408691406;680,270263671875;89,67042538645754
-304,4524230957031;648,086181640625;89,61200677848642
-377,28076171875;653,896484375;89,51987435677212
-319,50140380859375;628,6988525390625;89,43138925607461
-336,55059814453125;638,0556640625;89,38106442226996
-314,5213623046875;621,7755126953125;89,38877570584289
-296,94964599609375;577,4326782226562;89,4541679369566
-322,4314270019531;565,5770263671875;89,55882009541953
-307,74578857421875;545,5973510742188;89,67436640560864
-384,6563720703125;545,6085815429688;89,77278260135935
-417,4141845703125;532,7730102539062;89,83478022845556
-340,4541931152344;497,73748779296875;89,85415747513089
-420,1114807128906;476,9472961425781;89,8380040777438
-366,2164001464844;469,60418701171875;89,80319743373342
-408,8629455566406;450,0382385253906;89,76979780869206
-424,79498291015625;430,16754150390625;89,75318678863059
-393,8110046386719;414,15582275390625;89,75835724183229
-403,1649169921875;395,2566833496094;89,7800157716904
-351,27801513671875;359,3128356933594;89,80847033977267
-421,6363525390625;336,5188903808594;89,83744400223186
-388,5274353027344;313,2554016113281;89,86843940068538
-359,17431640625;288,27435302734375;89,90898340359858
-371,53057861328125;269,7511901855469;89,96607012468155
-334,86859130859375;263,5995178222656;90,03965858279926
-363,00714111328125;247,0576629638672;90,12079439994984
-375,57275390625;222,28176879882812;90,19565327325319
-383,5174255371094;192,46566772460938;90,25242580563433
-327,8862609863281;178,49908447265625;90,28665188356526
-315,75164794921875;170,34291076660156;90,30233399789961
-298,7896728515625;150,6190643310547;90,30897294177286
-240,87008666992188;116,16503143310547;90,31670471591332
-188,455078125;121,79627990722656;90,33240732081518
-218,41004943847656;111,2297592163086;90,35835520947205
-109,38970184326172;88,00550079345703;90,39301841950987
-140,47938537597656;85,88162231445312;90,43244910158836
-94,32530975341797;54,5910758972168;90,47157925534336
-80,36994171142578;19,206008911132812;90,50490374830385
-79,04463195800781;-11,676189422607422;90,52697208951216
-81,67671203613281;-32,22267532348633;90,53317390127853
-66,8719482421875;-56,1174430847168;90,5209956739884
-137,08023071289062;-96,80931091308594;90,49135265299054
-137,2188262939453;-95,98250579833984;90,4490191405148
-100,67076110839844;-137,34146118164062;90,40180887297167
-122,21286010742188;-185,2064666748047;90,35853962457965
-72,87488555908203;-197,6947479248047;90,326253320373
-94,71781158447266;-200,0619659423828;90,30812599831579
-76,84089660644531;-240,28245544433594;90,30384346970618
-77,88302612304688;-259,13592529296875;90,3130642250857
-81,90298461914062;-281,6829833984375;90,34000249117223
-75,8731918334961;-296,64495849609375;90,39505381588253
-5,084805011749268;-312,0461120605469;90,4907925774786
56,7822380065918;-319,5314636230469;90,63335228583512
13,210888862609863;-351,8758239746094;90,81384686484186
-25,17722511291504;-387,82513427734375;91,00537219935819
110,31855773925781;-378,7567138671875;91,16912598470925
139,14404296875;-390,9734802246094;91,26850523713294
135,7559051513672;-443,6624450683594;91,28494550246515
156,12152099609375;-459,78485107421875;91,22688206433088
278,5458068847656;-460,1271057128906;91,12619824577573
315,1376953125;-493,7257995605469;91,02371125727967
333,5361328125;-520,0591430664062;90,9521650257238
339,2122497558594;-564,0883178710938;90,92538385398818
364,42120361328125;-596,5584106445312;90,93716593030645
425,60235595703125;-618,8307495117188;90,967560272113
547,1688842773438;-619,1686401367188;90,99218993426007
672,2779541015625;-613,3817138671875;90,99105612285784
576,5806884765625;-659,7454223632812;90,9548971013918
615,1591186523438;-668,6170043945312;90,88769487014804
656,668212890625;-683,5430908203125;90,80428460000385
651,68359375;-697,48291015625;90,72393425460781
687,1805419921875;-698,1278076171875;90,6626469671853
731,8462524414062;-703,1248168945312;90,62779251185071
779,1699829101562;-694,2646484375;90,61665247331443
732,2670288085938;-723,427001953125;90,61907719046978
738,3380737304688;-724,0081787109375;90,62292258697249
708,5582885742188;-740,4468994140625;90,62017685092616
694,7886352539062;-742,99560546875;90,61064873703398
732,4486083984375;-725,3941650390625;90,6012845476819
710,939453125;-742,847900390625;90,6019675665989
757,7117919921875;-727,5250244140625;90,61980802071098
737,4603271484375;-730,791259765625;90,65425949488451
692,51416015625;-750,195068359375;90,69495376195945
703,4851684570312;-741,5044555664062;90,72454897163313
699,1715087890625;-729,5855712890625;90,72756791524627
698,9963989257812;-740,4886474609375;90,70108044164496
750,037841796875;-715,692138671875;90,6598875707606
658,7575073242188;-731,9175415039062;90,63085243659889
654,9364013671875;-704,7169799804688;90,63854322960432
621,8539428710938;-698,88720703125;90,69010432764874
663,1885986328125;-681,1734008789062;90,76796165399772
682,4028930664062;-669,4689331054688;90,83435109273024
675,8389892578125;-665,2119750976562;90,84614682942686
644,5255126953125;-649,4907836914062;90,77395172989982
664,1500854492188;-612,4933471679688;90,61760186960906
553,2864990234375;-618,9520263671875;90,41074276040605
548,3939208984375;-614,252685546875;90,21093923661567
555,1910400390625;-602,1566772460938;90,07862481201418
519,2738037109375;-580,4698486328125;90,05421371592055
590,3096313476562;-546,2709350585938;90,14302666569823
565,5648803710938;-556,9074096679688;90,31326230057164
490,7034912109375;-533,8477783203125;90,50683669183897
514,4589233398438;-520,7125854492188;90,65914308014108
460,74615478515625;-500,7157287597656;90,72140025442575
412,04229736328125;-478,15673828125;90,67755727014344
327,98614501953125;-458,8280334472656;90,54899944958545
317,6037902832031;-458,2215270996094;90,38494513591091
329,34918212890625;-438,0725402832031;90,24254935209449
351,84521484375;-416,48974609375;90,16514281823073
268,98138427734375;-393,2364196777344;90,16719187498174
268,30078125;-401,8814392089844;90,23087655880293
252,7499542236328;-372,19366455078125;90,31425950819046
158,7718963623047;-328,7663879394531;90,36692709688042
132,52239990234375;-318,2830505371094;90,34733128415165
167,5331573486328;-274,5826416015625;90,23615629503136
200,1819305419922;-265,9006652832031;90,0420423188196
257,0182189941406;-220,0611572265625;89,79840264093608
269,7441711425781;-220,73556518554688;89,55226994400549
266,36749267578125;-201,63612365722656;89,34883958976583
208,42413330078125;-137,33670043945312;89,2171262218113
235,35057067871094;-120,84819030761719;89,16205440653349
145,6852264404297;-75,60040283203125;89,165811010577
134,09251403808594;-38,821189880371094;89,19694301281392
129,66775512695312;-17,03023910522461;89,22259037314731
92,20341491699219;25,153898239135742;89,21920942950815
11,625250816345215;77,2640380859375;89,17909572851268
27,75244140625;98,18390655517578;89,11170908216133
48,53438949584961;117,04939270019531;89,0389880580682
-3,8263723850250244;123,67933654785156;88,98574673348796
-104,44310760498047;167,17276000976562;88,96861661904956
-162,08531188964844;209,60203552246094;88,98879299785779
-125,7702865600586;215,33395385742188;89,03206907643899
-336,2247009277344;281,54705810546875;89,07584375882959
-254,84228515625;290,2204895019531;89,09895028879174
-259,4488525390625;288,6875305175781;89,08935387300788
-322,1925964355469;297,7318115234375;89,04677447372202
-266,3776550292969;307,70806884765625;88,98016646893605
-373,0431213378906;351,11517333984375;88,90299216150407
-385,15032958984375;374,8563232421875;88,82928759017047
-423,16949462890625;403,2140197753906;88,77207109549327
-407,360107421875;410,6133728027344;88,74270128206221
-358,6829528808594;405,759521484375;88,7491967919629
-537,9522094726562;444,63348388671875;88,79278705924592
-537,8883666992188;465,99761962890625;88,86464064931445
-549,6598510742188;471,2049560546875;88,94566035324915
-560,4327392578125;497,8982238769531;89,01087499944443
-543,0282592773438;497,2805480957031;89,03737613342408
-560,4929809570312;506,7281799316406;89,01276696184452
-557,5424194335938;510,85205078125;88,94081091893844
-589,5144653320312;524,5335083007812;88,84158876086566
-693,0402221679688;584,7894897460938;88,7455084898111
-589,7860107421875;576,9320068359375;88,68290980606793
-703,623779296875;611,2156982421875;88,67316312612232
-627,7662963867188;600,5267944335938;88,71785305386172
-620,8509521484375;616,5186157226562;88,8008330220882
-581,4107666015625;605,4682006835938;88,89459102882496
-633,6513061523438;643,6787719726562;88,96966163799257
-614,678466796875;651,967529296875;89,00327982908738
-547,5349731445312;632,1541137695312;88,98516616740851
-534,8272705078125;657,326416015625;88,91999250234824
-599,1740112304688;674,4066772460938;88,82640525034073
-541,6499633789062;674,26708984375;88,73305705495416
-541,9541015625;685,330810546875;88,67201565434176
-444,2854919433594;669,7553100585938;88,6708886731287
-325,2549133300781;640,2512817382812;88,7451874709201
-254,65977478027344;640,2254028320312;88,89299276455918
-195,4806671142578;626,4414672851562;89,09391643937344
-209,2350311279297;623,2886962890625;89,31371192686446
-117,35518646240234;594,068359375;89,51405503559927
-12,161389350891113;575,04541015625;89,6641006312861
-145,5760955810547;632,7413330078125;89,7490613543719
-88,70609283447266;608,3523559570312;89,77215422395571
-56,796207427978516;595,372802734375;89,74993561858567
-31,81406021118164;591,2925415039062;89,70390697376894
64,63550567626953;548,0159912109375;89,65243466818373
57,486793518066406;553,5985717773438;89,60636504223199
55,43074035644531;539,4017333984375;89,56933858674135
24,529464721679688;571,26708984375;89,541403113036
75,64495086669922;557,1524047851562;89,52260643244013
31,713653564453125;549,6461791992188;89,51466975262457
59,246421813964844;514,0711669921875;89,52134284744368
-27,41234016418457;530,2522583007812;89,54882069847463
-56,10505676269531;530,2835693359375;89,60551809877491
-9,307130813598633;505,5962829589844;89,6996790866727
11,928181648254395;504,45050048828125;89,83511490772489
44,9509391784668;468,7384033203125;90,00716737291751
11,694323539733887;476,235595703125;90,20053002832057
-33,46809768676758;451,0429992675781;90,38942574000644
79,3313217163086;405,5311584472656;90,54076907163558
34,68418884277344;409,14874267578125;90,62151556800347
-114,34048461914062;428,5979919433594;90,60956273695595
-51,452430725097656;402,24127197265625;90,50470567281792
-100,59148406982422;407,093505859375;90,33378018883835
-124,01412200927734;386,0289306640625;90,1454513828536
-156,52027893066406;349,439453125;89,99458616446634
-38,64739990234375;331,5668029785156;89,92210419699417
-200,4876251220703;335,6942138671875;89,94010174545716
-175,32472229003906;324,32501220703125;90,02986409152946
-213,31546020507812;323,8254089355469;90,15342221361499
-223,96713256835938;289,9861755371094;90,27109954282514
-189,6977996826172;270,9305725097656;90,35526113377804
-184,73147583007812;264,1952819824219;90,39504698569337
-227,9447784423828;232,5601043701172;90,39365362710268

