"B0 AOI2";;;;;;;;;;
"Index [1]";"X [mm]";"Y [mm]";"Z [mm]";"U [mm]";"V [mm]";"W [mm]";"Sigma_X [mm]";"Sigma_Y [mm]";"Sigma_Z [mm]";"sigma [pixel]"
145;2318,4765625;469,1558532714844;50618,72265625;-45,59225845336914;296,62591552734375;-12,552175521850586;0,9711341261863708;0,3188467025756836;0,2741229236125946;0,015051053836941719
146;2318,4765625;469,1558532714844;50618,72265625;14,09257698059082;277,7921142578125;-9,157537460327148;0,9557635188102722;0,3119114935398102;0,27141085267066956;0,014682385139167309
147;2318,4765625;469,1558532714844;50618,72265625;-14,096003532409668;293,06085205078125;-11,944955825805664;0,9545133113861084;0,30693319439888;0,27295568585395813;0,014592084102332592
148;2318,4765625;469,1558532714844;50618,72265625;28,623504638671875;284,3120422363281;-11,585515022277832;0,9656049013137817;0,3216110169887543;0,276646226644516;0,014773481525480747
149;2318,4765625;469,1558532714844;50618,72265625;29,483997344970703;277,2433776855469;-9,896873474121094;0,9598320722579956;0,31401753425598145;0,2770620584487915;0,01460181549191475
150;2318,4765625;469,1558532714844;50618,72265625;63,87213897705078;274,29766845703125;-9,333717346191406;0,9209786653518677;0,29162105917930603;0,2683630883693695;0,013766201213002205
151;2318,4765625;469,1558532714844;50618,72265625;77,11454772949219;262,4787292480469;-7,484789848327637;0,9299523234367371;0,2902282476425171;0,2730187475681305;0,013890682719647884
152;2318,4765625;469,1558532714844;50618,72265625;60,62379837036133;265,0453186035156;-13,213095664978027;0,9695664644241333;0,31585752964019775;0,2846289277076721;0,014647766016423702
153;2318,4765625;469,1558532714844;50618,72265625;113,62199401855469;249,3876953125;-9,0829496383667;0,9394599795341492;0,30496305227279663;0,2774033844470978;0,01400674507021904
154;2318,4765625;469,1558532714844;50618,72265625;97,52632904052734;246,24789428710938;-13,577383995056152;0,9105780124664307;0,29600247740745544;0,2702227830886841;0,013386181555688381
